hour	text	text_posTagged	hasMedia	hasHashtag	followers_count	sentiment	emojis	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	retweet_count	favourite_count
16	sure do	RB VBP	0	0	610552	0.3182	1	0	0	0	0	0	0	0	0	1	2
16	yes way	UH NN	0	0	610552	0.4574	0	0	0	0	0	0	0	0	0	0	0
16	perfect gif	JJ NN	0	0	610552	0.5719	1	0	1	0	0	1	0	0	1	0	2
16	us too	PRP RB	0	0	610552	0.0	0	0	0	0	0	0	0	0	0	0	1
16	bright and bold is definitely the way to go	NN CC NN VBZ RB DT NN TO VB	0	0	610552	0.802	1	0	0	0	0	0	0	0	0	0	1
16	ethereal right	RB JJ	0	0	610552	0.0	0	0	0	0	1	0	0	0	0	0	1
16	seriously	RB	0	0	610552	-0.1779	1	0	0	0	0	0	0	0	0	0	2
16	shes amazing	NNS VBG	0	0	610552	0.6239	0	0	0	0	0	0	0	0	0	0	1
14	gorgeous glam amrezy highlighter and buff	JJ NNS VBP NN CC NN	0	1	610552	0.7351	1	0	0	0	0	1	0	0	0	67	627
9	keep a watchful eye out uk	VB DT JJ NN IN JJ	1	1	610552	0.0	1	0	0	0	0	0	0	0	1	16	150
22	stunning halo eye in ebony and amrezy highlighter	VBG NN NN IN NN CC NN NN	0	1	610552	0.3818	1	0	0	0	0	0	0	0	0	60	459
16	amazing arm art and in granite rosewood dream and	VBG NN NN CC IN JJ NN NN CC	0	1	610552	0.8316	1	0	1	0	0	1	1	1	0	58	540
12	beautiful look in ebony in medium brown and stick foundation in caramel	JJ NN IN NN IN NN NN CC JJ NN IN NN	0	1	610552	0.5994	1	0	0	0	0	1	0	0	0	26	341
9	mauve mood rosewood sugar and plumeria	RB NN NN NN CC NN	0	1	610552	0.0	1	0	0	0	0	0	0	0	0	18	403
2	summer ready in medium brown and	NN NN IN NN NN CC	1	1	610552	0.3612	1	0	1	0	0	0	0	0	0	27	385
23	the best time to wear a striped eye look and in dark brown and on eyes and li	DT JJS NN TO VB DT JJ NN NN CC IN JJ NN CC IN NNS CC NN	0	1	610552	0.6369	1	0	1	0	0	0	1	0	1	41	405
20	what a dreamy look in granite in ebony and dream	WP DT JJ NN IN NN IN NN CC NN	0	1	610552	0.0	1	0	0	0	0	0	0	0	0	71	854
15	stellar dream and soft touch	JJ NN CC JJ NN	1	1	610552	0.0	1	0	0	0	0	0	0	0	0	38	586
4	taste the rainbow in taupe dream and in aqu	NN DT NN IN JJ NN CC IN NN	0	1	610552	0.5859	1	0	0	0	0	0	0	0	0	58	705
1	such a look dream and requiem	JJ DT NN NN CC NN	1	1	610552	0.25	1	0	0	0	0	0	1	0	0	13	350
23	please email orders for further assistance sorry for the inconvenience	NN JJ NNS IN JJ NN NN IN DT NN	0	0	610552	-0.128	0	0	0	0	0	0	0	0	0	0	0
23	gorgeous	JJ	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	0	2
22	classic beauty	JJ NN	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	0	3
22	rt july 1415 returns to the la convention center for a full weekend of 100 brands and alist headliners featuring	NN NN CD NNS TO DT NN NN NN IN DT JJ NN IN CD NNS CC JJ NNS VBG	0	0	610552	0.0	0	0	0	0	0	0	0	0	1	6	0
22	fabulous and fun	JJ CC NN	0	0	610552	0.5267	1	0	1	0	0	1	0	0	0	1	1
22	lovely video in granite stick foundation saddle cocktail party	RB NN IN JJ JJ NN NN NN NN	0	1	610552	0.5859	1	0	1	0	0	1	1	1	1	24	193
19	beautiful tutorial	JJ NN	0	0	610552	0.5994	1	0	0	0	0	1	0	0	0	1	1
19	so sweet	RB JJ	0	0	610552	0.5551	0	0	1	0	0	1	0	1	1	0	1
19	stripped is sooooo perfect on you	VBN VBZ JJ NN IN PRP	0	0	610552	0.5719	1	1	2	1	1	1	1	0	1	1	1
19	wow so stunning	NNS RB VBG	0	0	610552	0.5859	1	0	0	0	0	0	0	0	0	0	2
19	loveeeee	NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	4
19	so pretty dream	RB RB NN	1	1	610552	0.5413	1	0	1	0	0	1	0	0	1	21	210
19	so cute	RB JJ	0	0	610552	0.5551	0	0	0	0	0	0	0	0	0	5	51
18	how cute love this and of course everyone looks amazing	WRB NN VB DT CC IN NN NN VBZ JJ	0	0	610552	0.8433	1	0	0	0	0	1	0	0	0	1	2
18	big weekend mood	JJ NN NN	0	0	610552	0.0	0	0	0	0	0	0	0	0	0	0	2
18	such a pretty look	JJ DT JJ NN	0	0	610552	0.4939	1	0	1	0	0	1	0	0	1	0	1
18	wow this is gorgeous	NN DT VBZ JJ	0	0	610552	0.5859	1	0	0	0	0	1	0	0	0	0	0
18	oh the memories	IN DT NNS	0	0	610552	0.0	0	0	0	0	0	0	0	0	0	0	1
18	ooh yes it is bet it looks amazing on you	JJ NNS PRP VBZ IN PRP VBZ VBG IN PRP	0	0	610552	0.7777	1	0	0	0	0	0	0	0	0	0	0
18	you look beautiful	PRP VBP JJ	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	1	1
18	your talent and creativity are the stars of this look	PRP$ NN CC NN VBP DT NNS IN DT NN	0	0	610552	0.6597	1	0	0	0	0	0	0	0	0	0	37
18	this is perfection	DT VBZ NN	0	0	610552	0.0	1	0	1	0	0	1	0	1	1	0	1
18	so colorful and lovely	RB JJ CC JJ	0	0	610552	0.0	1	0	1	0	0	1	1	1	1	0	2
18	were obsessed with it	VBD VBN IN PRP	0	0	610552	-0.3147	0	0	0	0	0	0	0	0	0	0	0
18	love this	VB DT	0	0	610552	0.6369	1	0	0	0	0	1	0	0	0	0	2
18	yes so gorgeous for everyday	NNS RB JJ IN JJ	0	0	610552	0.8066	1	0	0	0	0	1	0	0	0	0	2
18	woohoo so glad you love it	NN RB JJ PRP VBP PRP	0	0	610552	0.9071	1	0	1	0	0	2	0	0	0	0	1
18	so cute	RB JJ	0	0	610552	0.5551	0	0	0	0	0	0	0	0	0	0	0
18	yes it was meant to be	NNS PRP VBD VBN TO VB	0	0	610552	0.4574	1	0	0	0	0	0	0	0	0	0	1
18	isnt she so amazing we love her	NN PRP RB JJ PRP VBP PRP$	0	0	610552	0.8997	0	0	0	0	0	1	0	0	0	0	2
18	brow goals	NN NNS	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	1
18	great job your look came out really cute	JJ NN PRP$ NN VBD RP RB VB	0	0	610552	0.6588	1	0	0	0	0	0	0	0	0	0	1
18	tell em	NN NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	1
17	so gorgeous right	RB JJ NN	0	0	610552	0.6793	0	0	0	0	0	1	0	0	0	0	1
17	heads up you should start seeing our summer lineup in store at our retailers starting today	NNS RP PRP MD VB VBG PRP$ NN NN IN NN IN PRP$ NNS VBG NN	0	1	610552	0.0	1	0	2	0	0	0	0	0	0	12	223
15	beautiful in granite stick foundation in mink saddle dream and bittersweet	NN IN JJ JJ NN IN NN JJ NN CC NN	0	1	610552	0.7096	1	0	0	0	0	1	0	0	0	35	458
15	agreed	VBD	0	0	610552	0.3987	0	0	0	0	0	0	0	0	1	0	1
15	practice makes perfect youll get there	NN VBZ NN NN NN RB	0	0	610552	0.6114	1	0	1	0	0	1	0	0	1	0	1
12	desert flower sedona	NN NN NN	1	1	610552	0.0	1	1	0	1	1	0	1	0	0	17	319
1	gorgeous glam and dream	JJ NNS CC NN	1	1	610552	0.7184	1	0	0	0	0	1	0	0	0	39	747
23	so beautiful	RB JJ	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	0	1
23	appreciating how good you look	VBG WRB JJ PRP VBP	0	0	610552	0.7263	0	0	1	0	0	1	0	1	1	0	1
23	obsessed with these shots	VBN IN DT NNS	0	0	610552	-0.3147	0	0	0	0	0	0	0	0	0	0	1
22	so stunning in taupe dream and soft touch	RB JJ IN JJ NN CC JJ NN	0	1	610552	0.7485	1	0	0	0	0	0	0	0	0	20	233
21	beautiful	NN	0	0	610552	0.6688	0	0	0	0	0	1	0	0	0	0	4
21	ahh so beautiful	NNS RB JJ	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	0	1
21	stunning	VBG	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	3
21	hey hey you you were obsessed with this look	NN NN PRP PRP VBD VBN IN DT NN	0	0	610552	-0.1779	0	0	0	0	0	0	0	0	0	2	39
21	so creative	RB JJ	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	1
21	flawless	NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	0
21	seriously	RB	0	0	610552	-0.2481	0	0	0	0	0	0	0	0	0	0	0
19	serious mermaid vibes in ebony and so hollywood	JJ NN NN IN NN CC RB JJ	0	1	610552	-0.0772	1	0	0	0	0	0	0	0	0	18	319
18	incredibly beautiful look	RB JJ NN	0	0	610552	0.6361	1	0	0	0	0	1	0	0	0	1	1
18	cute	NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	0
18	beautiful shot	JJ NN	0	0	610552	0.636	0	1	0	0	1	1	1	1	0	1	1
18	oh no please email orders for further assistance so sorry for the inconvenience	UH DT NN JJ NNS IN JJ NN RB JJ IN DT NN	0	0	610552	-0.532	0	0	0	0	0	0	0	0	0	0	0
18	so glad you think so	RB JJ PRP VBP RB	0	0	610552	0.5551	0	0	1	0	0	1	0	0	0	0	1
18	such a pretty combination	JJ DT JJ NN	0	0	610552	0.4939	1	0	1	0	0	1	0	0	1	0	2
18	we came to let you know how gorgeous we thought this look was and were treated to this thread	PRP VBD TO VB PRP VB WRB JJ PRP VBD DT NN VBD CC VBD VBN TO DT NN	0	0	610552	0.6124	1	0	1	0	0	1	0	0	0	1	10
18	yay cant wait to see what gorgeous looks you create	NN JJ NN TO VB WP JJ VBZ PRP VBP	0	0	610552	0.8395	1	0	1	0	0	2	0	0	0	0	1
18	stunning glam	VBG NN	0	0	610552	0.3818	1	0	0	0	0	0	0	0	0	0	1
18	gorgeous	JJ	0	0	610552	0.7574	1	0	0	0	0	1	0	0	0	0	1
18	way to turn around some bad weather such a cool look	NN TO VB RP DT JJ NN JJ DT JJ NN	0	0	610552	-0.3595	1	1	0	1	1	0	1	0	0	0	1
18	yesss	NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	2
18	love a grungy glam	VB DT NN NN	0	0	610552	0.6369	1	0	0	0	0	1	0	0	0	0	1
18	absolutely love this look	RB VB DT NN	0	0	610552	0.6697	1	0	0	0	0	1	0	0	0	0	1
18	so cute	RB JJ	0	0	610552	0.5963	0	0	0	0	0	0	0	0	0	0	1
16	always so beautiful in ebony and amrezy highlighter	RB RB JJ IN NN CC NN NN	0	1	610552	0.6361	1	0	0	0	0	1	0	0	0	34	486
16	all day	DT NN	0	0	610552	0.0	0	0	0	0	0	0	0	0	0	0	1
16	yes	NNS	0	0	610552	0.4019	1	0	0	0	0	0	0	0	0	1	1
16	truly	RB	0	0	610552	0.4404	0	0	0	0	0	0	0	0	0	0	1
13	mmmmy sedona	NN NN	1	1	610552	0.0	1	0	0	0	0	0	0	0	0	16	337
2	obsessed with this look	VBN IN DT NN	1	1	610552	-0.1779	1	0	0	0	0	0	0	0	0	75	937
21	literally stunning sugar	RB JJ NN	1	1	610552	0.3818	1	0	0	0	0	0	0	0	0	25	363
19	great tutorial	JJ JJ	0	0	610552	0.6249	1	0	0	0	0	0	0	0	0	0	1
19	so aproposdream	RB JJ	1	1	610552	0.0	1	0	0	0	0	0	0	0	0	19	215
18	absolutely beautiful	RB JJ	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	3	5
18	wow	NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	4
18	loveeeeeeee	NN	0	0	610552	0.0	0	0	0	0	0	0	0	0	0	0	0
18	goals	NNS	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	1
18	a whole vibe	DT JJ NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	19
18	its so perfect for summer	PRP$ NNS JJ IN NN	0	0	610552	0.6115	1	0	1	0	0	1	0	0	1	1	0
18	cute	NN	0	0	610552	0.5093	0	0	0	0	0	0	0	0	0	0	1
18	so gorgeous weve got to go check out this series brb	RB JJ NNS VBD TO VB VB RP DT NN NN	0	0	610552	0.6793	1	0	0	0	0	1	0	0	1	0	1
18	so stunning	RB JJ	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	3	8
18	wow love everything about this	NN VB NN IN DT	0	0	610552	0.8516	1	0	0	0	0	1	0	0	0	0	1
17	dont know whats cuter your new do or this look	NN VBP NNS VBP PRP$ JJ VBP CC DT NN	0	0	610552	-0.4023	1	0	0	0	0	0	0	0	0	0	4
17	looks sooooo good on you	NNS VBP JJ IN PRP	0	0	610552	0.5399	0	0	1	0	0	1	0	1	1	1	1
17	beautiful brows frames this look perfectly	JJ NNS NNS DT NN RB	0	0	610552	0.636	1	0	0	0	0	1	0	0	0	0	1
17	stunning this lip	VBG DT NN	0	0	610552	0.4912	1	0	0	0	0	0	0	0	0	1	2
17	yay hope you love it	NN NN PRP VBP PRP	0	0	610552	0.8955	1	0	1	0	0	2	0	1	1	0	1
17	youre incredibly talented we know youll always get back up	NN RB VBD PRP VBP PRP RB VB RP RP	1	0	610552	0.5974	1	0	0	0	0	0	0	0	0	0	2
17	gorgeous jeweltoned look	JJ VBD NN	0	0	610552	0.6124	1	0	0	0	0	1	0	0	0	0	0
17	we definitely did this is stunning	PRP RB VBD DT VBZ VBG	0	0	610552	0.4574	1	0	0	0	0	0	0	0	0	1	2
15	agreed	VBD	0	0	610552	0.3382	0	0	0	0	0	0	0	0	1	0	1
15	ooh yes	JJ NNS	0	0	610552	0.4574	0	0	0	0	0	0	0	0	0	0	0
15	gorgeous and glowy dream soft touch and butterscotch	JJ CC JJ NN JJ NN CC NN	0	1	610552	0.0	1	0	0	0	0	1	0	0	0	20	313
12	dream big dream	NN JJ NN	1	1	610552	0.6486	1	0	0	0	0	0	0	0	0	57	613
1	glow goals dream	JJ NNS NN	1	1	610552	0.0258	1	0	1	0	0	1	0	0	1	91	913
21	yesss	NN	0	0	610552	0.0	0	0	0	0	0	0	0	0	0	0	3
21	this look has still got us awestruck dream	DT NN VBZ RB VBN PRP VBP NN	1	1	610552	0.0	1	0	0	0	0	0	0	0	0	55	552
21	sorry we can reupload with your correct handle	NN PRP MD VB IN PRP$ NN NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	5
21	pretty in pink in caramel in blonde and radiant	RB IN NN IN NN IN NN CC NN	0	1	610552	0.4767	1	0	1	0	0	2	0	0	1	28	394
20	lovely	RB	0	0	610552	0.0	1	0	1	0	0	1	1	1	1	1	0
19	rt selfridges unveils first uk site for we got the scoop here	NN NNS VBP JJ JJ NN IN PRP VBD DT NN RB	0	0	610552	0.1531	0	0	0	0	0	0	0	0	0	11	0
19	so fun	RB JJ	0	0	610552	0.6342	0	0	1	0	0	1	0	0	0	0	1
19	wow gorgeous	NN JJ	0	0	610552	0.855	1	0	0	0	0	1	0	0	0	1	1
19	so pretty	RB RB	0	0	610552	0.5838	0	0	1	0	0	1	0	0	1	0	1
19	this is really stunning	DT VBZ RB JJ	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	6
19	lovely	RB	0	0	610552	0.0	1	0	1	0	0	1	1	1	1	0	1
19	exactly what we thought the first time we saw this look	RB WP PRP VBD DT JJ NN PRP VBD DT NN	0	0	610552	0.0	0	0	2	0	0	0	0	0	0	1	6
17	soft glam would be perfect for you and your neutral glam style lately	JJ NNS MD VB JJ IN PRP CC PRP$ JJ NN NN RB	0	0	610552	0.6114	0	0	2	0	0	1	0	0	2	1	2
17	amazing	VBG	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	2
17	so gorgeous	RB JJ	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	1	1
17	obsessed with this tutorial	VBN IN DT NN	0	0	610552	-0.3147	0	0	0	0	0	0	0	0	0	0	1
17	tulip looks so cute on you	NN VBZ RB JJ IN PRP	0	0	610552	0.5949	1	0	0	0	0	0	0	0	0	0	3
17	whew that was a close one	NN WDT VBD DT JJ NN	1	0	610552	0.0	0	0	0	0	0	0	0	0	0	1	0
17	cant wait to watch such a beautiful look	JJ NN TO VB JJ DT JJ NN	0	0	610552	0.636	1	0	2	0	1	1	0	0	0	1	1
17	you look beautiful in every shade	PRP VBP JJ IN DT NN	0	0	610552	0.5994	1	0	0	0	0	1	0	0	0	1	1
17	yay love this	NN VB DT	0	0	610552	0.8582	0	0	0	0	0	1	0	0	0	0	1
17	pretty	RB	0	0	610552	0.0	1	0	1	0	0	1	0	0	1	0	1
17	love this look	VB DT NN	0	0	610552	0.6369	1	0	0	0	0	1	0	0	0	0	1
17	so pretty	RB RB	0	0	610552	0.5413	1	0	1	0	0	1	0	0	1	0	1
17	what a great sister	WP DT JJ NN	0	0	610552	0.6249	1	0	0	0	0	0	0	0	0	0	0
17	wow definitely one of our favorite looks youve done	NN RB CD IN PRP$ JJ NNS VBP VBN	0	0	610552	0.8591	1	0	0	0	0	1	0	0	1	2	26
17	absolutely stunning	RB VBG	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	4
17	look at you all glowy and fabulous	NN IN PRP DT NNS CC JJ	0	0	610552	0.6103	0	0	0	0	0	0	0	0	0	0	1
17	such a stunning glam	JJ DT JJ NN	0	0	610552	0.3818	1	0	0	0	0	0	0	0	0	2	3
15	yay cant wait to meet you	NN JJ NN TO VB PRP	0	0	610552	0.7574	1	0	1	0	0	0	0	0	0	0	1
15	hot n cold in dark brown in dark brown in blazing love letter and a	JJ NNS VBP IN JJ NN IN JJ NN IN VBG JJ NN CC DT	0	1	610552	0.6369	1	1	1	0	0	1	2	0	0	50	564
7	come meet anastasia at one of our new sephora locations in milan italy thursday june 14	JJ NN NN IN CD IN PRP$ JJ JJ NNS IN NN NN NN VBD CD	0	1	610552	0.0	1	0	0	0	0	0	0	0	0	9	247
0	gorgeous soft glam tutorial	JJ JJ NN NN	1	1	610552	0.6124	1	0	0	0	0	1	0	0	0	39	352
23	cute	NN	0	0	610552	0.5093	0	0	0	0	0	0	0	0	0	0	0
22	yessss	NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	2
22	such a beautiful look for summer days	JJ DT JJ NN IN NN NNS	0	0	610552	0.5994	0	0	0	0	0	1	0	0	0	0	1
22	gorgeous look	JJ NN	0	0	610552	0.6124	1	0	0	0	0	1	0	0	0	1	2
22	lovely	RB	0	0	610552	0.0	1	0	1	0	0	1	1	1	1	0	2
22	wow love this	NN VB DT	0	0	610552	0.8516	1	0	0	0	0	1	0	0	0	1	8
22	especially for summer right	RB IN NN NN	0	0	610552	0.0	0	0	0	0	0	0	0	0	0	0	1
21	absolutely gorgeous tutorial	RB JJ JJ	0	0	610552	0.6478	1	0	0	0	0	1	0	0	0	0	2
21	such a beautiful look	JJ DT JJ NN	0	0	610552	0.5994	1	0	0	0	0	1	0	0	0	0	1
21	amazing	VBG	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	1
21	so cute	RB JJ	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	0
21	looooooove	NN	1	0	610552	0.0	0	0	0	0	0	0	0	0	0	1	1
21	so lovely great look for a night out	RB RB JJ NN IN DT NN RP	0	0	610552	0.6879	1	0	1	0	0	1	1	1	1	0	1
21	got ta keep our hyped	VBD JJ VB PRP$ NN	0	1	610552	0.0	1	0	0	0	0	0	0	0	0	0	1
21	all emails are typically responded to within 24 hours mf in the order that they are received if	DT NNS VBP RB VBN TO IN CD NNS RBR IN DT NN IN PRP VBP VBN IN	0	0	610552	0.0	0	0	0	0	0	0	0	0	0	0	0
21	woohoo happy birthday	NN JJ NN	0	0	610552	0.807	1	0	2	0	0	2	0	1	1	0	1
21	gorgeous	JJ	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	0	1
21	so pretty	RB RB	0	0	610552	0.0	1	0	1	0	0	1	0	0	1	0	1
21	gorgeous	JJ	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	0	1
21	bottom lashes make a beautiful look stunning in ebony and radiant	NN NNS VBP DT JJ NN VBG IN NN CC NN	0	1	610552	0.9081	1	0	0	0	0	2	1	0	0	22	656
21	beautiful work	JJ NN	0	0	610552	0.5994	1	0	0	0	0	1	0	0	0	11	291
21	well we never get tired of them	RB PRP RB VBP VBN IN PRP	0	0	610552	0.5432	1	0	0	0	0	0	0	0	0	1	1
20	wow so lovely	NN RB RB	0	0	610552	0.6239	1	0	1	0	0	1	1	1	1	0	0
20	honestly so stunning	RB RB JJ	0	0	610552	0.4588	1	0	0	0	0	0	0	0	0	0	3
20	you look so happy yes dcolletage	PRP VBP RB JJ NNS NN	0	0	610552	0.8406	1	0	1	0	0	1	0	0	1	0	1
20	so cute great summer look	RB JJ JJ NN NN	0	0	610552	0.8386	1	0	0	0	0	0	0	0	0	0	1
20	congratulations and good luck youve got the glow on your side	NNS CC JJ NN NN VBD DT NN IN PRP$ NN	0	0	610552	0.8777	1	0	3	0	0	3	0	2	2	0	2
20	in love	IN NN	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	1	2
20	amazing you did such a good job	VBG PRP VBD PDT DT JJ NN	0	0	610552	0.7901	1	0	1	0	0	1	0	1	1	1	2
20	love this which style do you like to do most often	VB DT WDT NN VBP PRP IN TO VB RBS RB	0	0	610552	0.7901	0	0	0	0	0	1	0	0	0	0	1
20	you both look so good	PRP DT VBP RB JJ	0	0	610552	0.6514	0	0	1	0	0	1	0	1	1	0	2
20	get it grandma	VB PRP VB	1	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	1
20	soooo pretty	NN NN	0	0	610552	0.0	1	0	1	0	0	1	0	0	1	0	1
19	so stunning	RB JJ	1	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	9
19	yesss love this	NN VB DT	0	0	610552	0.6696	1	0	0	0	0	1	0	0	0	0	0
18	happy month	JJ NN	1	1	610552	0.6114	1	0	1	0	0	1	0	0	1	233	1789
16	did several double takes you look amazing	VBD JJ JJ VBZ PRP VBP VBG	0	0	610552	0.6239	1	0	0	0	0	0	0	0	0	1	11
16	same	JJ	0	0	610552	0.0	0	0	0	0	0	0	0	0	0	0	1
16	ooooh	NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	2
16	its so perfect for summer	PRP$ NNS JJ IN NN	0	0	610552	0.7778	1	0	1	0	0	1	0	0	1	0	1
16	yesssss	NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	0
16	we know what you mean	PRP VBP WP PRP VBP	0	0	610552	0.4588	1	0	0	0	0	0	0	0	0	0	0
16	agreed	VBD	0	0	610552	0.3382	0	0	0	0	0	0	0	0	1	0	2
16	honestly	RB	0	0	610552	0.5093	0	0	0	0	0	0	0	0	0	0	0
14	glam up learn red carpet style makeup tomorrow at nigel beauty emporium register online or instore	NN RP NN JJ NN NN NN NN IN JJ NN NN NN NN CC NN	0	0	610552	0.658	1	0	1	0	0	1	0	0	0	3	60
8	stunning glam in ash brown dream and soft touch	VBG NN IN JJ JJ NN CC JJ NN	0	1	610552	0.7003	1	0	0	0	0	0	0	0	0	41	702
4	gorgeous look on grayblue eyes in medium brown original contour kit	JJ NN IN JJ NNS IN NN JJ JJ NNS NN	0	1	610552	0.743	1	0	0	0	0	1	0	0	0	10	300
23	beautiful in medium brown in dark brown and sun dipped	NN IN NN NN IN JJ NN CC NN VBD	0	1	610552	0.5994	1	0	1	0	0	2	1	1	1	24	409
19	gorgeous eye look in ebony peach fizz	JJ NN NN IN JJ NN NN	0	1	610552	0.743	1	0	0	0	0	1	0	0	0	32	548
14	parfait and st tropez	NN CC NN NN	1	1	610552	0.0	1	0	0	0	0	0	0	0	0	86	1160
2	love this eye look in dark brown and noir	VB DT NN NN IN JJ NN CC NN	0	1	610552	0.802	1	0	0	0	0	1	1	0	0	73	870
22	time to reflect dream	NN TO VB NN	1	1	610552	0.0	1	0	1	0	0	0	0	0	0	40	384
19	cute casual weekend look in dark brown and amrezy highlighter	JJ JJ NN NN IN JJ NN CC NN NN	0	1	610552	0.5859	1	0	0	0	0	0	1	0	0	13	253
16	love this tutorial using subculture and sugar	VB DT JJ VBG NN CC NN	1	1	610552	0.6369	1	0	0	0	0	1	0	0	0	34	375
3	friday night glam in ebony rosewood and pink passion blush trio	JJ NN NN IN NN NN CC VB NN NN NN	0	1	610552	0.4588	1	0	1	0	0	1	0	0	1	40	711
23	natural and glowy with sun dipped	JJ CC NN IN NN VBD	1	1	610552	0.3612	1	0	1	0	0	1	0	1	1	47	742
20	gorgeous in ebony starfish in the waterline and amrezy highlighter	JJ IN JJ NN IN DT NN CC NN NN	0	1	610552	0.6124	1	0	0	0	0	1	0	0	0	21	352
20	yay hope you love it	NN NN PRP VBP PRP	0	0	610552	0.8955	1	0	1	0	0	2	0	1	1	0	0
17	so gorgeous	RB JJ	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	0	1
17	so gorgeous	RB JJ	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	0	1
17	woohoo	NN	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	1
17	ooh yes cant wait to see some of them	JJ NNS JJ NN TO VB DT IN PRP	0	0	610552	0.4574	1	0	1	0	0	0	0	0	0	0	1
17	not a bad idea if all the looks are going to be this beautiful which they no doubt will	RB DT JJ NN IN PDT DT NNS VBP VBG TO VB DT JJ WDT PRP DT NN MD	0	0	610552	-0.2144	1	1	0	1	2	1	2	0	1	0	0
17	yessss wow unicorn looks absolutely stunning on you	NN WRB JJ VBZ RB VBG IN PRP	0	0	610552	0.828	1	0	0	0	0	0	0	0	0	0	1
17	st tropez is one of our faves so glad you love it	NN NN VBZ CD IN PRP$ NNS RB JJ PRP VBP PRP	0	0	610552	0.8632	1	0	1	0	0	2	0	0	0	0	1
17	your brows	PRP$ NNS	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	1
17	stunning	VBG	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	0	1
17	beautiful look amrezy highlighter and soft touch	JJ NN JJ NN CC JJ NN	0	1	610552	0.6808	1	0	0	0	0	1	0	0	0	28	292
17	simple and so so stunning	NN CC RB RB JJ	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	2
17	this just brightened our day	DT RB VBN PRP$ NN	0	0	610552	0.4767	1	0	0	0	0	0	0	0	0	0	1
17	got ta show off that stunning glow we get it	VBD JJ NN IN DT VBG NN PRP VBP PRP	0	0	610552	0.3818	1	0	1	0	0	1	0	0	2	0	2
17	love this romantic glam	VB DT JJ NN	0	0	610552	0.7845	1	0	1	0	0	2	0	0	1	0	1
17	ok ok	JJ NN	0	0	610552	0.296	1	0	0	0	0	0	0	0	0	0	1
17	ooh yeah hope you love it	NN NN NN PRP VBP PRP	0	0	610552	0.8622	1	0	1	0	0	2	0	1	1	0	1
17	you deserve it	PRP VBP PRP	0	0	610552	0.0	1	1	1	0	0	0	0	0	1	0	2
17	amazing you look great	VBG PRP VBP JJ	0	0	610552	0.6239	1	0	0	0	0	0	0	0	0	0	1
17	this is so gorgeous	DT VBZ RB JJ	0	0	610552	0.0	1	0	0	0	0	1	0	0	0	0	1
17	we recommended you stop using anything that burns you and email info for further assistance	PRP VBD PRP VB VBG NN WDT VBZ PRP CC VB NN IN JJ NN	0	0	610552	-0.1027	0	0	0	0	0	0	0	0	0	0	0
17	queens helping queens	NNS VBG NNS	0	0	610552	0.296	1	0	0	0	0	0	0	0	0	0	3
17	great product shots	JJ NN NNS	0	0	610552	0.6588	0	0	0	0	0	0	0	0	0	0	1
17	so are we	RB VBP PRP	0	0	610552	0.0	1	0	0	0	0	0	0	0	0	1	2
